,FileID,paragraphCount,Readability,male,female,TypeTokenRatio,sentimentpos,sentimentneg,sentimentneu,Names,Setting,tensefuture,tensepast,tensepresent,Coordinatingconjunction,PersonalPronoun,PossessivePronoun,Genre
815,815,124,37.16945,22,13,26.54849,0.1312,0.1072,0.7616,98,443.2,178.6,661.8,513.6,317,807,295.6,Literary
816,816,93.4,34.18131,34,12,28.33298,0.147,0.0742,0.7788,106,359.4,159.4,724,461.8,330.2,691.8,272.8,Literary
817,817,239.44444,49.63864,41,11,27.132,0.15256,0.08678,0.76067,120,537.55556,166.44444,818.55556,491.22222,326.77778,825.44444,226.55556,Literary
818,818,201,44.42994,46,28,23.56702,0.17742,0.08742,0.73533,122,419.75,184.83333,699.91667,527.16667,423.41667,768.75,341.58333,Literary
819,819,145.6,28.21441,7,3,26.76473,0.1372,0.076,0.787,32,223.6,118.4,911.4,316.6,423.4,571.6,330.4,Literary
820,820,141,43.70448,9,5,20.32027,0.173,0.114,0.714,25,147,163,546,552,372,721,216,Literary
821,821,103,45.02782,20,7,20.77556,0.0985,0.07583,0.8255,52,283.66667,264.16667,781.16667,496.5,362.83333,850.66667,198.5,Sea and Adventure
822,822,175.57143,46.64145,25,17,23.3054,0.14657,0.111,0.74243,84,285.28571,198.42857,688.85714,494.28571,358.14286,943.14286,237.42857,Literary
823,823,187.28571,47.31098,17,11,21.71645,0.13886,0.09871,0.76243,55,260.57143,206,729,480.71429,366.28571,1027.57143,285.42857,Literary
824,824,135.33333,48.33938,6,1,19.62015,0.10033,0.10433,0.79533,16,275,150.66667,1006.33333,396.66667,389,1158.66667,273,Literary
825,825,157.27273,45.76721,65,30,27.56251,0.12755,0.09436,0.77791,221,616.18182,136,753,471.72727,276,944.45455,245.81818,Literary
826,826,185.2,45.07483,60,17,29.86542,0.127,0.0616,0.8113,238,536.2,105.5,800.7,393.2,303,637.7,258.2,Love and Romance
827,827,146.75,42.95089,26,9,18.55852,0.1565,0.08892,0.7545,81,486.66667,174.25,846.58333,506.25,428.83333,1027.83333,271.91667,Literary
828,828,196.22222,45.59639,27,14,28.09712,0.14089,0.08967,0.76956,84,626.55556,165.22222,795.44444,530.88889,311.44444,1000.44444,253.55556,Sea and Adventure
829,829,333.92308,48.45845,38,12,23.92504,0.12754,0.09792,0.77431,126,662,145.53846,830.92308,486.07692,397,816.38462,233.84615,Literary
830,830,164,38.40036,42,23,26.17309,0.16329,0.11071,0.72586,142,454.71429,159.14286,689,468.14286,359,690.28571,284,Literary
831,831,310.33333,42.16896,33,20,22.49198,0.15458,0.066,0.77925,154,733.75,226.91667,916.25,483.16667,328.08333,989.5,249.58333,Literary
832,832,87.94737,28.01198,80,46,29.28779,0.14247,0.08879,0.76858,386,489.94737,105.31579,851.10526,360.36842,440.05263,595.57895,282.31579,Literary
833,833,134.63158,35.90293,48,24,23.39965,0.13274,0.07095,0.79642,174,491.47368,169.10526,774,427.78947,403.42105,780.10526,242.10526,Literary
834,834,157.46154,52.77945,22,13,25.1058,0.09438,0.09808,0.80746,102,315.84615,111.15385,986.23077,348.30769,342.15385,682.07692,200.69231,Western Stories
835,835,315.125,51.41158,17,5,21.08433,0.11687,0.10437,0.77875,59,729.625,216.125,661.75,576.5,372.5,980.375,208.25,Detective and Mystery
836,836,276.16667,53.37977,30,11,21.6498,0.13083,0.08467,0.78444,121,642.22222,167.83333,791.16667,560.16667,414.88889,1041.44444,260.16667,Literary
837,837,83.34783,19.95168,62,28,27.26058,0.1317,0.09017,0.77813,286,438,133.91304,848.26087,372.69565,379.78261,744.82609,312.13043,Literary
838,838,305.3,49.84418,28,14,21.42957,0.0864,0.0797,0.8342,109,405.8,81.8,1148.2,311.2,309.5,820.4,192.1,Detective and Mystery
839,839,94.2,26.04514,51,16,23.8554,0.14355,0.08175,0.77475,155,383.1,164,760,420.5,394.15,709.35,236.3,Literary
840,840,118.22222,33.1409,43,22,25.56125,0.14522,0.08956,0.76517,169,470.33333,173.55556,749.16667,420.05556,404.11111,683.38889,241.55556,Literary
841,841,116.125,50.66938,32,15,26.30808,0.12437,0.11238,0.76313,106,284.875,108.875,818.75,368.25,293.625,742.625,269.25,Literary
842,842,355.33333,46.30876,39,14,23.37381,0.09678,0.09378,0.80956,126,517.88889,92.66667,1087.11111,375.55556,272.11111,803.22222,194.66667,Detective and Mystery
843,843,89.42857,22.28417,38,12,27.75446,0.14471,0.07157,0.78371,116,330.14286,135,749.57143,389.85714,408.71429,555.57143,243.71429,Literary
844,844,102,32.12451,31,7,23.82729,0.12671,0.09586,0.77757,78,333.85714,149,865.85714,365.71429,363,640.14286,239.71429,Literary
845,845,85.125,22.10057,30,8,24.80394,0.13025,0.09438,0.77537,92,300.125,168.875,856.125,362.75,381.25,712.5,252.25,Literary
846,846,175.3125,36.53993,34,27,25.72412,0.161,0.07681,0.76225,146,553.3125,157,786.375,454.125,388.25,928.5,275.5625,Love and Romance
847,847,108.85,38.81752,61,21,24.48343,0.1192,0.10725,0.77365,198,485.5,168.6,797.7,420.05,394.05,727.55,229.9,Literary
848,848,6.75,41.17163,16,5,31.7725,0.10037,0.085,0.81438,76,300.875,116.125,949.625,437.875,342.5,819.125,272.875,Literary
849,849,128.45,33.33905,43,29,24.21097,0.12795,0.0766,0.7955,181,393.1,176.25,772.4,408.05,314.8,683.6,234.05,Detective and Mystery
850,850,178.42857,44.27238,35,9,25.2314,0.12786,0.06343,0.80886,97,358.57143,138.28571,844,444,256.28571,685.28571,259.14286,Literary
851,851,175.71429,46.39518,27,14,23.60632,0.14229,0.06571,0.79229,84,357.85714,144.85714,894.57143,446.28571,265.42857,820.14286,249.71429,Literary
852,852,190.69231,45.33481,51,18,24.75211,0.12223,0.06331,0.81462,146,434.30769,142.92308,868.23077,443.61538,259.46154,749.23077,257.15385,Literary
853,853,154.14286,45.54178,48,25,24.9586,0.11857,0.06386,0.81757,183,462.71429,158.35714,885.21429,428.5,290.71429,853.21429,266.71429,Literary
854,854,159.9,46.51456,32,7,21.92257,0.1424,0.0851,0.7726,97,357.8,157.1,1012.8,415.9,224.5,919.1,285.5,Literary
855,855,113,24.47222,54,20,31.82809,0.1444,0.0836,0.7718,183,484.2,106.6,761.4,384.2,359.6,645,285.8,Literary
856,856,107.8,24.02831,41,7,30.5826,0.1358,0.0694,0.7952,137,381.8,131.4,735.2,408.8,325.6,689.4,264.2,Literary
857,857,80.66667,21.28849,28,8,32.26451,0.121,0.08867,0.79033,111,288,119.66667,706.33333,416.66667,346.33333,581.66667,240,Literary
858,858,92.33333,21.21325,23,5,31.60028,0.16667,0.06833,0.765,90,296.33333,113.33333,744.66667,419.66667,370.66667,626.33333,278,Literary
859,859,109.6,26.8068,31,13,30.10143,0.1318,0.085,0.7832,111,323.2,127.8,751.2,423.2,336.6,690,305.4,Literary
860,860,123.4,27.71297,38,14,29.93568,0.116,0.088,0.7956,121,367.8,126.8,765.6,415,335,674.2,307.6,Literary
861,861,126.81818,24.81811,143,45,30.91833,0.13323,0.07427,0.79245,552,833.04545,122.09091,748.59091,413.31818,342.40909,666.31818,285.59091,Literary
862,862,63,54.52941,5,2,21.55,0.1105,0.071,0.8185,21,83.5,84.5,925.5,330.5,384.5,717.5,177.5,Sea and Adventure
863,863,195.83333,32.23398,29,18,28.87814,0.16933,0.068,0.76267,130,521.5,164,594.83333,469.83333,340.16667,706,251,Literary
864,864,269.3,56.1333,39,5,21.48981,0.1074,0.0687,0.8238,119,707.4,159,774.7,569.5,261.4,869,161.8,Literary
865,865,177.25,32.74521,35,16,28.47905,0.148,0.0975,0.7545,144,494.875,157.875,734,411.75,341.875,760.375,291,Literary
866,866,134.85714,37.46396,32,10,26.58026,0.13329,0.11479,0.75193,114,455.35714,170.64286,873.42857,426.07143,332.35714,859.57143,297.21429,Detective and Mystery
867,867,128.2,31.53056,44,18,37.72678,0.1248,0.0965,0.7789,110,350.7,146.4,758.6,399.3,369.9,648.8,379.4,Literary
868,868,182,58.95912,8,7,15.32897,0.141,0.076,0.783,21,344,164,919,380,431,1028,280,Christmas Stories
869,869,116,44.19509,35,18,28.23589,0.106,0.133,0.761,120,224.66667,94.33333,980.66667,385.66667,233.33333,753,216.33333,Literary
870,870,164,41.81245,60,21,32.00939,0.09871,0.09571,0.80543,198,509.28571,108.57143,906.71429,390.57143,294.57143,689,220.57143,Literary
871,871,220.66667,49.68678,18,3,25.9,0.142,0.077,0.78067,61,557.66667,131.33333,761,573.33333,229.33333,793.66667,179,Literary
872,872,89.4,45.92325,20,4,25.54,0.1238,0.1044,0.7722,62,274.2,131.6,687.8,393.4,358.4,775.4,237.4,Literary
873,873,171.11111,57.24597,65,11,18.608,0.08833,0.08278,0.82878,190,464.66667,136.44444,764.11111,698.55556,506,1119.55556,152.88889,Humorous and Wit and Satire
874,874,194.5,50.46454,56,34,23.23292,0.13108,0.08817,0.78067,209,215.33333,212.75,822.75,503,346.83333,943.33333,239.91667,Literary
875,875,174.625,42.42754,33,13,25.64542,0.16631,0.11681,0.71687,106,431.125,198.9375,780.6875,460.375,405.1875,877.125,289.1875,Literary
876,876,211.11111,47.58104,24,8,24.82689,0.12444,0.08044,0.79522,64,545.88889,167.77778,794.22222,552.44444,252.66667,907.77778,262.44444,Literary
877,877,78.77778,30.19198,104,36,28.27929,0.12856,0.08,0.79156,393,413.55556,167.38889,495.16667,501.55556,363,745.66667,222.61111,Literary
878,878,198.6,41.27042,31,16,26.05763,0.1704,0.09287,0.7366,112,478.53333,181.2,783.26667,454.8,412.53333,798.93333,261.33333,Literary
879,879,91.625,45.03931,1,2,23.00843,0.13475,0.084,0.78112,12,65,122.125,865,302.875,375.75,519.75,286.875,Love and Romance
880,880,222.15385,47.60709,24,12,23.38845,0.17462,0.10431,0.72123,66,517.38462,212.61538,766.38462,528.53846,364.84615,966.30769,268.38462,Love and Romance
881,881,168.66667,50.53566,19,6,24.75752,0.15867,0.11833,0.723,61,313.33333,145.66667,805,458.33333,365,805.66667,266.33333,Literary
882,882,104,48.95199,15,4,23.27767,0.117,0.08833,0.79467,46,187,139,855,494,360.66667,762,197.33333,Literary
883,883,129.5,52.11096,17,7,24.67178,0.1,0.07283,0.82717,53,303,175.83333,832.33333,455.16667,419.33333,918,250.33333,Literary
884,884,165.55556,51.27498,34,10,24.046,0.12711,0.10533,0.76767,106,399.66667,160.88889,885.44444,427.22222,379.33333,846.22222,253.44444,Literary
885,885,177.75,56.43383,11,4,21.93,0.139,0.06175,0.79925,49,409.75,151.75,921.25,508.75,392.5,1040,253.25,Literary
886,886,89.5,52.73767,6,1,16.20713,0.1205,0.0895,0.79,18,151.5,155.5,1006,345,343,965.5,304,Literary
887,887,174.5,52.57247,11,6,21.41572,0.12675,0.1095,0.764,44,355,184.75,937.25,443.75,333,1013,280,Literary
888,888,196.625,54.13223,17,8,22.02226,0.12762,0.07625,0.79638,74,443.25,169,932,471.5,353.375,1032.875,271.25,Literary
889,889,148.17647,38.30288,27,10,27.04469,0.13694,0.10312,0.75988,98,339.88235,206.05882,775.11765,421.35294,428.29412,788.82353,304.82353,Literary
890,890,259.78261,40.28271,99,58,26.02884,0.12617,0.08822,0.78565,340,693.43478,145.17391,774.82609,428.13043,403.6087,749.13043,298,Literary
891,891,266.38462,50.85075,44,26,27.60675,0.11685,0.09554,0.78762,177,619.69231,156.53846,863.30769,491,192.30769,829,282,Humorous and Wit and Satire
892,892,141.42105,49.02209,33,12,23.61317,0.11263,0.11316,0.77426,95,537.84211,162.94737,908.52632,432.63158,280.52632,985.73684,299.68421,Literary
893,893,259.875,44.92374,30,12,25.86744,0.09512,0.08725,0.81787,93,473.5,96.25,895.25,446.75,275.75,731.25,245.875,Literary
894,894,283,48.81411,27,11,25.35246,0.08267,0.078,0.83933,72,597.33333,128.66667,959,514.66667,277.66667,714.66667,209,Literary
895,895,192.81818,30.1097,16,4,28.9451,0.10136,0.12764,0.77082,57,195.09091,109.45455,880.63636,308.81818,393.27273,479.18182,271.45455,Literary
896,896,135.6,26.78133,33,23,29.94684,0.1663,0.0853,0.7483,106,323.1,127.4,808.5,454.3,419.2,809.9,346.6,Literary
897,897,234.66667,48.84144,14,2,24.85769,0.13333,0.10267,0.76467,67,487.33333,141.66667,702,572.66667,410.66667,765,221,Literary
898,898,300,43.99178,79,7,29.12426,0.08978,0.06256,0.84744,242,902.66667,121.44444,767.11111,449.77778,231.11111,686.77778,174.88889,Detective and Mystery
899,899,169.625,47.12902,47,27,23.53339,0.11887,0.07338,0.80788,172,605,173.375,838.375,502.875,383,779.5,195,Literary
900,900,103.5,38.47509,27,26,23.6767,0.1281,0.0885,0.7835,103,291.3,179.8,948,410.1,376.5,834.7,282.4,Literary
901,901,180.88889,50.39327,65,41,23.73828,0.12956,0.10022,0.77011,235,571.55556,155.27778,690.77778,543.22222,352.88889,899.55556,300.72222,Literary
902,902,115,33.06264,14,7,28.36682,0.1458,0.0844,0.7694,53,296.8,124.6,846.6,327.8,356,554.6,346.4,Literary
903,903,64,22.62032,7,3,30.37393,0.1235,0.101,0.7755,29,162.5,88.5,862,299,390,539,296,Literary
904,904,10,43.96023,3,1,42.42424,0.097,0.061,0.842,7,7,0,0,0,2,0,0,Literary
905,905,96.8,26.85748,19,4,29.72208,0.1314,0.0847,0.7838,66,278.6,115.2,758.5,374.2,386.1,576.5,215.2,Literary
906,906,21,32.35067,13,5,21.69702,0.128,0.106,0.766,46,110,127,353,701,377,621,255,Literary
907,907,207.33333,50.38678,28,27,22.445,0.17422,0.05378,0.77189,127,529.22222,153.44444,948.11111,462.88889,351.11111,1007.88889,217.88889,Literary
908,908,69,25.91577,13,7,21.73613,0.071,0.074,0.855,42,124,96,625,486,394,679,345,Literary
909,909,32.5,37.06782,9,3,19.3736,0.172,0.1035,0.725,26,71.5,155,726,505.5,401,868,348.5,Literary
910,910,52,37.1173,7,4,21.14612,0.157,0.144,0.699,20,98,129,723,441,371,700,338,Literary
911,911,25.5,34.48523,5,6,19.67066,0.1435,0.099,0.758,29,95.5,98,892,333.5,437.5,664,343,Literary
912,912,49,33.01,20,11,29.65466,0.11725,0.10175,0.78125,66,159.5,113.75,759.75,429.25,407.75,726,355.5,Literary
913,913,138.66667,42.41704,47,19,23.97438,0.143,0.11395,0.74295,172,435.61905,156.19048,793.28571,472.19048,442.47619,886,308.04762,Literary
914,914,153.66667,30.08762,16,5,27.35585,0.14733,0.07467,0.77833,51,426.33333,127.33333,788.33333,397.33333,384.66667,556.66667,341.33333,Literary
915,915,222.61538,43.53377,25,14,28.78192,0.13246,0.08262,0.785,95,525.38462,146,898.23077,444.46154,280,902.07692,251.38462,Literary
916,916,136.8,35.76359,30,12,27.59707,0.1432,0.111,0.746,63,195.8,107.4,864.2,352.6,413.8,652,370.6,Literary
917,917,242,44.24612,12,4,19.59388,0.107,0.101,0.793,38,484,115,654,541,310,691,179,Literary
918,918,144.38462,43.75144,8,19,25.91886,0.14654,0.08223,0.77092,74,348.53846,143.61538,795.46154,401.07692,309.38462,866,325.07692,Literary
919,919,195.45455,47.77889,9,10,24.71495,0.14327,0.09264,0.76409,50,51.45455,172.72727,973.18182,383.18182,404.45455,913.54545,254.09091,Literary
920,920,136.6,35.15595,5,2,26.40242,0.122,0.0794,0.7988,19,294.8,158.8,892,466,387.6,726,199.2,Ghost and Horror
921,921,221.66667,45.03658,25,6,25.71329,0.113,0.07833,0.80833,67,419,98,843.66667,360,440.66667,739.33333,288.33333,Literary
922,922,331.33333,46.64726,32,24,32.79508,0.173,0.06567,0.76133,147,568,122.66667,743.33333,460.33333,386,755,241.33333,Literary
923,923,438.75,59.77753,69,20,25.83736,0.09958,0.08225,0.81817,251,712.58333,106,825.83333,430.08333,286.75,725,252.25,Sea and Adventure
924,924,190.28571,47.04441,52,32,27.38803,0.13786,0.07929,0.783,183,545.42857,167,624.85714,600.28571,378.42857,781,169.42857,Literary
925,925,128.58333,54.88112,56,37,26.91628,0.14033,0.06892,0.79083,215,529.91667,161.66667,880.25,464,333.08333,1092.66667,314.08333,Literary
926,926,203.71429,46.24961,42,24,26.28355,0.12671,0.10557,0.76779,142,543.42857,143.71429,882.57143,493.85714,292.28571,928.92857,264.21429,Literary
927,927,282.27273,50.05969,30,19,24.04194,0.10282,0.09755,0.79973,127,545.36364,109.90909,980.72727,421,302.63636,839.27273,258,Literary
928,928,115.5,35.64619,50,31,32.83623,0.14907,0.09243,0.75836,162,401.07143,119.21429,686.14286,498.92857,368.92857,746.71429,238,Literary
929,929,180.81818,39.16933,50,24,27.87772,0.14855,0.06727,0.78418,149,507.09091,137.27273,889.18182,448.09091,290.09091,741.54545,280.09091,Literary
930,930,179,41.9563,46,13,31.89027,0.1062,0.0971,0.7965,178,493.6,139.1,889.7,398.9,285.2,704.3,217.9,Literary
931,931,216.57143,42.24229,33,15,27.97142,0.12814,0.077,0.795,104,585.14286,138.57143,811.85714,542.85714,287.71429,878.28571,288.42857,Literary
932,932,186.17647,47.38687,33,12,21.5605,0.11047,0.124,0.76571,98,430.47059,171.64706,928,371.58824,363.11765,855.11765,278.29412,Literary
933,933,236.66667,37.02932,7,1,34.695,0.11367,0.11667,0.76967,35,463.33333,99,816.33333,385.66667,311,640.66667,263,Literary
934,934,221.375,43.94603,27,13,27.56704,0.12812,0.08087,0.7915,98,437.375,113,865.25,432.875,272.625,667.25,215.625,Literary
935,935,227.75,47.52197,9,11,22.01389,0.147,0.0855,0.76775,50,495.25,165.25,781,523.5,239,977.25,187.25,Literary
936,936,181.5,28.35577,77,33,35.20149,0.1555,0.0645,0.7798,323,426.5,110,849.6,331.2,355.4,467.4,318.7,Literary
937,937,166.71429,47.18804,24,21,24.72101,0.16086,0.07857,0.76071,95,281.57143,157.71429,909.71429,281.57143,469.42857,789.42857,333,Love and Romance
938,938,176.68421,39.32459,91,44,29.1859,0.15321,0.09289,0.75384,345,350.26316,140.10526,764,408.52632,376.42105,613.47368,249.15789,Literary
939,939,201.33333,47.55616,56,30,27.24254,0.12117,0.10044,0.77833,228,241.55556,122.88889,824.77778,376.44444,390.55556,744.38889,273.72222,Literary
940,940,127.90909,30.95265,39,20,30.04037,0.17,0.08773,0.74245,125,251,145.09091,625.63636,460.18182,521,746.27273,261.90909,Literary
941,941,179,40.02775,71,36,25.40074,0.11679,0.08595,0.79732,239,480.26316,137.36842,838.21053,355.36842,357.89474,683.26316,255.63158,Literary
942,942,143.66667,39.53317,94,47,28.0225,0.13467,0.09711,0.76833,340,580.11111,161.77778,721.61111,375.16667,353.88889,680.44444,281.77778,Literary
943,943,234.4,49.67141,22,7,22.48851,0.1002,0.0594,0.8406,59,510.6,170.2,657.8,638.4,242.8,991.8,183,Literary
944,944,128.57143,46.77564,16,12,23.43492,0.10557,0.08,0.81414,67,406,166.42857,883,388.28571,337.28571,790.28571,261.42857,Literary
945,945,129.52632,35.2428,100,45,29.89777,0.12926,0.08079,0.78989,352,570.73684,152.52632,717.05263,414.63158,378.31579,660.63158,263.68421,Literary
946,946,248.25,47.10138,20,11,20.00569,0.11533,0.07117,0.81367,66,76.83333,189.5,683.41667,623.33333,268.16667,924.5,188.25,Literary
947,947,59,6.98437,9,7,26.02699,0.1615,0.0975,0.74,32,113,105.5,848,256.5,391.5,589,479,Literary
948,948,187.18182,43.89145,43,5,22.3022,0.11036,0.08809,0.80164,87,417.45455,136.36364,747.36364,430.54545,302.18182,685,280.72727,Literary
949,949,16,41.29784,2,0,38.16372,0.137,0.162,0.701,4,22,34,150,90,68,154,44,Detective and Mystery
950,950,256.55556,49.37266,42,15,29.42676,0.13433,0.06411,0.80167,141,713.66667,146.44444,733,537.55556,309,939.44444,208.55556,Literary
951,951,166.11111,46.40142,24,6,21.48041,0.07633,0.05011,0.87333,93,557.55556,147.22222,796.44444,509,343.55556,826.88889,164.77778,Detective and Mystery
952,952,228.77778,42.27885,27,15,25.77155,0.15811,0.10089,0.741,113,385.11111,201.66667,850.88889,461.66667,430.22222,908.88889,291.77778,Literary
953,953,227.63636,48.00748,35,9,21.5781,0.13209,0.11518,0.75282,113,566.09091,208.63636,941.09091,420.63636,331.54545,880.09091,247.63636,Sea and Adventure
954,954,157.625,38.65667,50,36,22.82638,0.15462,0.08612,0.75913,170,510.5,176.5625,875.4375,419.5625,423,806.1875,236.25,Literary
955,955,194.09091,40.04559,32,8,32.62727,0.08845,0.10473,0.80673,123,518.90909,104.90909,811.81818,416.45455,342.45455,681,256.63636,Sea and Adventure
956,956,305.375,53.92954,23,7,22.40414,0.11562,0.0635,0.82075,104,648.375,232.5,784.875,504.625,291.25,1134.25,238.625,Literary
957,957,207.18182,46.87583,34,10,27.10128,0.11609,0.097,0.78691,144,528.09091,127.54545,805.45455,470.18182,297.18182,818.45455,208.18182,Literary
958,958,100.2,31.68228,24,15,22.40608,0.1553,0.078,0.7669,100,256.2,194.9,850,384.1,397.6,718.3,251.9,Literary
959,959,195.15385,49.01944,72,18,24.90386,0.10762,0.09754,0.79492,235,607.53846,172.07692,825.92308,444,297.76923,883.30769,258.61538,Detective and Mystery
960,960,319.5,51.92779,30,19,24.42313,0.0984,0.0859,0.8157,130,688.1,164.3,869.3,493.2,257.3,911.9,189,Detective and Mystery
961,961,187.5,41.94196,5,12,16.60416,0.104,0.08025,0.81575,36,58,161.25,841.5,493,365.75,771,152.5,Literary
962,962,213.5,46.01353,2,8,16.095,0.097,0.05625,0.84675,26,66.5,191.25,779.75,566.5,325.75,823,152.25,Literary
963,963,145.71429,36.84994,21,18,21.41533,0.15236,0.07407,0.77364,98,348.64286,206,821.71429,429.42857,359,824.92857,349.5,Literary
964,964,141.75,32.48716,83,27,35.1,0.09708,0.07358,0.82917,314,395.33333,74.41667,706.33333,414.16667,373.41667,430,254.58333,Sea and Adventure
965,965,197.76923,36.18023,44,27,33.58,0.09531,0.08154,0.82315,308,630.30769,97.61538,564.84615,523.46154,374.15385,461.23077,264.30769,Sea and Adventure
966,966,173.5,45.68203,40,20,25.40741,0.10814,0.07718,0.81464,171,527.04545,132.72727,921.22727,409.72727,408.27273,955.18182,266.86364,Literary
967,967,93.73684,37.47755,42,20,22.12132,0.17268,0.09037,0.73711,135,308.05263,228.05263,765.26316,420.84211,407.63158,745.52632,307.63158,Literary
968,968,120.52632,45.12923,33,16,20.68705,0.17632,0.07484,0.74879,127,347.15789,235.42105,728.94737,461.89474,370.68421,838.68421,254.05263,Literary
969,969,128.57143,33.35844,22,17,21.62141,0.16621,0.07943,0.75443,96,315.78571,203.85714,786.71429,379.14286,353.21429,784.42857,348.42857,Literary
970,970,178.25,44.63706,24,10,27.50704,0.14825,0.1015,0.75025,63,410.5,116.75,858.5,389.75,390.5,683.75,253,Christmas Stories
971,971,153.8,50.29666,32,6,27.50966,0.1036,0.0782,0.818,97,435.8,169.8,778.4,448.6,323.6,894.2,256,Detective and Mystery
972,972,72.2,30.10958,73,22,30.66474,0.0948,0.0798,0.8254,262,367,121.7,699.2,401.6,331.6,488,188.8,Detective and Mystery
973,973,76.81818,30.82332,33,14,31.80487,0.08855,0.12118,0.79045,159,253.54545,95.45455,760,355,371.81818,550.63636,219.36364,Detective and Mystery
974,974,50.66667,28.61222,66,10,27.93232,0.09167,0.07433,0.83417,192,242.16667,102.83333,839.91667,335.33333,354,573.75,231.33333,Detective and Mystery
975,975,94.6,32.70936,76,23,33.69967,0.1208,0.0603,0.8188,350,523.1,105.8,662.1,412.6,344.5,531.7,219.8,Detective and Mystery
976,976,152.66667,31.62463,65,12,31.21418,0.14717,0.09492,0.758,190,528.16667,146.41667,466.75,548.16667,305.91667,605.91667,200.41667,Literary
977,977,195.91667,49.58064,51,35,25.34457,0.09833,0.08192,0.82,190,491.25,138.16667,846.75,383.41667,347,754.66667,282.66667,Literary
978,978,100.125,30.29731,139,18,33.26593,0.09137,0.08062,0.82808,466,590.45833,99.45833,554,507.83333,375.79167,468.25,191.875,Sea and Adventure
979,979,207.28571,48.91087,25,5,24.32759,0.08986,0.08414,0.826,72,465.28571,175.28571,776,493.85714,319.42857,909.28571,267.85714,Detective and Mystery
980,980,134.25,54.7738,33,29,25.59703,0.10325,0.07825,0.81825,172,553.5,141.5,598.25,568.25,315.25,600.75,154.25,Literary
981,981,395.5,58.34842,10,1,14.72,0.078,0.039,0.883,33,69,149.5,384.5,716,211.5,903,190.5,Literary
982,982,140,50.97072,1,1,21.60149,0.151,0.1,0.749,15,19,80,82,320,72,338,58,Literary
983,983,97.89474,25.04394,67,24,33.23444,0.13032,0.07821,0.79153,235,365.73684,118.84211,576.42105,397.57895,432.31579,499.57895,248.31579,Literary
984,984,136.375,32.12467,42,10,32.49933,0.11475,0.06013,0.82525,154,257,74.125,831.125,391.25,364.875,484.25,179,Sea and Adventure
985,985,215.1,40.28734,47,20,28.35747,0.0913,0.09,0.8187,174,392.4,126,911.6,361.8,299.5,694.1,281.1,Literary
986,986,237,42.20273,2,1,11.21241,0.152,0.039,0.809,8,626,218,234,830,332,564,90,Literary
987,987,471.5,59.41274,18,6,14.93,0.0705,0.072,0.8575,63,71,149.5,374.5,698,217,837,160.5,Literary
988,988,127.11111,43.52374,66,23,27.6482,0.08544,0.07178,0.84311,192,384.66667,146.88889,892,373.11111,351.55556,760.66667,272.66667,Detective and Mystery
989,989,222.125,43.23003,20,9,23.50648,0.13562,0.07938,0.785,84,683.125,156.125,764.5,532.125,331.375,839.5,190.125,Literary
990,990,191.9,42.43446,29,13,26.82507,0.12575,0.1037,0.7708,134,138.5,123.25,817.3,427.2,379.35,592.4,219.1,Literary
991,991,164.65116,46.55717,71,34,25.16232,0.13407,0.07533,0.79058,276,285.46512,133.11628,819.86047,448.53488,376.62791,880.60465,289.76744,Literary
992,992,173.46154,45.57998,27,11,26.911,0.11792,0.07808,0.80385,115,119.15385,137.23077,750.30769,462.69231,357.76923,740.84615,258.61538,Literary
993,993,186.81818,47.60876,65,17,24.84933,0.09045,0.07336,0.83618,183,530.81818,157.90909,883.45455,454.18182,316.09091,873,268.54545,Detective and Mystery
994,994,361.71429,48.81208,16,12,23.3163,0.12614,0.10586,0.76814,78,709.85714,157.42857,891.42857,482.42857,257.57143,950.28571,205.85714,Detective and Mystery
995,995,128.33333,42.02894,9,1,26.08956,0.08867,0.071,0.84033,27,221.33333,82,821,334.33333,374,604.33333,265.33333,Literary
